family,lambda,problem_id,scout_proxy_reward,scout_pred_reward,scout_real_pass,scout_tokens,chosen_route
4B,4e-05,django__django-11133,0.35742443799972534,0.33984375,True,600.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11141,0.5856181979179382,0.62890625,False,719.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11206,0.2938005328178406,0.3515625,False,847.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11239,0.4000000059604645,0.390625,False,913.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11276,0.2512165307998657,0.2333984375,True,964.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11292,0.3639143705368042,0.42578125,True,1014.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11333,0.37438422441482544,0.2353515625,False,455.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11433,0.7946860194206238,0.447265625,False,404.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11451,0.5714285969734192,0.62109375,False,617.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11477,0.0,0.0010986328125,False,557.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11490,0.33056873083114624,0.169921875,False,1075.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11532,0.0,0.00537109375,False,2566.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11551,0.6639252305030823,0.380859375,False,1080.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11603,0.9280397295951843,0.546875,True,420.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11790,0.34664401412010193,0.5078125,False,518.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11815,0.645714282989502,0.62890625,False,567.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11880,0.6800000071525574,0.484375,True,410.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11885,0.0,-0.01495361328125,False,4619.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-11964,0.2633333206176758,0.2333984375,False,1558.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-12039,0.5182809233665466,0.435546875,False,529.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-12125,0.3197132647037506,0.2734375,False,854.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-12155,0.20166073739528656,0.33984375,True,386.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-12209,0.6113033294677734,0.3828125,True,806.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-12276,0.48170730471611023,0.439453125,False,416.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-12304,0.25705328583717346,0.58984375,False,465.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-12308,0.7851518392562866,0.412109375,False,693.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-12419,0.9556025266647339,0.71484375,True,206.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-12708,0.07101192325353622,0.2236328125,False,1113.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-12741,0.45752090215682983,0.287109375,False,349.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-12858,0.5806838870048523,0.28125,False,996.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13089,0.0,0.6875,True,529.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13109,0.9491124153137207,0.51171875,True,616.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13128,0.22292561829090118,0.353515625,False,739.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13195,0.11058451980352402,0.26171875,False,700.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13212,0.05276040360331535,0.2333984375,False,2287.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13279,0.4482758641242981,0.427734375,False,544.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13297,0.5180299282073975,0.349609375,False,835.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13315,0.2807498872280121,0.380859375,False,761.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13346,0.26786985993385315,0.1748046875,False,967.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13363,0.9630086421966553,0.62109375,True,722.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13410,0.8974359035491943,0.7109375,True,477.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13449,0.34154176712036133,0.053466796875,False,1344.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13512,0.419518381357193,0.1630859375,False,512.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13516,0.3963302671909332,0.365234375,True,471.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13551,0.5181771516799927,0.51171875,False,344.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13568,0.38918396830558777,0.53125,False,749.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13569,0.48461538553237915,0.2373046875,False,841.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13658,0.965413510799408,0.7109375,True,460.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13670,0.730215847492218,0.609375,False,491.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13741,0.24155284464359283,0.66015625,False,435.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13786,0.8517745137214661,0.421875,False,337.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13794,0.7952069640159607,0.341796875,False,514.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13807,0.0,0.64453125,False,546.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13809,0.8131380677223206,0.421875,True,1109.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13810,0.3665454685688019,0.251953125,False,1008.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13820,0.4489607512950897,0.41015625,True,956.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13821,0.9333333373069763,0.671875,True,360.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13837,0.47839194536209106,0.29296875,False,1311.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-13933,0.0,0.484375,False,360.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14007,0.31269943714141846,0.2373046875,False,634.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14011,0.134232297539711,0.02734375,False,1758.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14017,0.28735631704330444,0.484375,False,510.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14053,0.6365946531295776,0.326171875,True,1092.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14089,0.8893616795539856,0.47265625,True,380.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14140,0.4909786880016327,0.515625,False,733.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14155,0.3136383891105652,0.40234375,False,771.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14170,0.18694600462913513,0.1806640625,False,542.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14349,0.6325036883354187,0.37890625,True,1435.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14351,0.362763911485672,0.353515625,False,1089.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14373,0.7589927911758423,0.453125,True,332.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14404,0.5699208378791809,0.609375,False,390.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14434,0.5392720103263855,0.2890625,False,1008.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14534,0.5792563557624817,0.6328125,False,468.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14539,0.8066465258598328,0.318359375,False,656.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14580,0.42105263471603394,0.38671875,False,610.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14608,0.0,0.0625,False,3435.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14631,0.0,0.29296875,False,1291.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14672,0.860805869102478,0.6796875,True,460.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14725,0.47686347365379333,0.2197265625,False,1812.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14752,0.41819772124290466,0.4921875,True,703.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14765,0.6132644414901733,0.5546875,False,353.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14771,0.31449630856513977,0.37890625,False,980.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14787,0.812842607498169,0.267578125,False,575.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14792,0.4059161841869354,0.361328125,False,685.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14855,0.9485148787498474,0.67578125,True,434.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14915,0.6039215922355652,0.38671875,True,449.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-14999,0.18572141230106354,0.255859375,False,589.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15037,0.5140740871429443,0.333984375,False,625.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15098,0.1621621549129486,0.32421875,False,704.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15103,0.39441534876823425,0.32421875,False,740.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15104,0.9343629479408264,0.68359375,True,345.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15161,0.0,0.65625,False,302.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15268,0.1716715395450592,0.2431640625,False,1340.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15278,0.3033873438835144,0.33984375,False,515.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15280,0.0,0.01904296875,False,2374.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15375,0.5797101259231567,0.2294921875,False,1169.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15380,0.7781908512115479,0.2109375,True,1509.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15382,0.5579096078872681,0.29296875,False,622.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15525,0.39024388790130615,0.302734375,False,905.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15569,0.9075630307197571,0.5234375,True,467.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15572,0.7612903118133545,0.46484375,True,713.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15731,0.6204878091812134,0.62109375,False,435.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15741,0.25846701860427856,0.287109375,False,1347.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15851,0.8949152827262878,0.69921875,True,547.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15863,0.6256983280181885,0.298828125,True,354.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15916,0.25186485052108765,0.345703125,False,622.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15930,0.0,0.0032958984375,False,2761.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15957,0.2537272870540619,0.26171875,False,587.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-15973,0.0,0.31640625,False,864.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16082,0.4204413592815399,0.31640625,True,603.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16116,0.0,0.546875,True,434.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16136,0.7626392245292664,0.4296875,False,578.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16139,0.9315332770347595,0.69921875,True,558.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16145,0.3002028465270996,0.51171875,True,718.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16255,0.6556886434555054,0.703125,True,591.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16333,0.8283261656761169,0.46875,True,253.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16429,0.8115183115005493,0.70703125,True,484.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16493,0.5959031581878662,0.40234375,False,535.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16527,0.7243067026138306,0.7109375,True,282.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16560,0.5289766788482666,0.255859375,False,3197.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16569,0.9376915097236633,0.71484375,True,423.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16595,0.4476534426212311,0.5,True,625.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16612,0.0,0.52734375,False,552.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16631,0.20095466077327728,0.189453125,False,649.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16642,0.44302448630332947,0.369140625,False,572.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16662,0.2537499964237213,0.37890625,True,939.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16667,0.21565216779708862,0.341796875,False,1076.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16801,0.532961905002594,0.52734375,True,447.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16877,0.4609053432941437,0.318359375,False,530.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16899,0.0,0.546875,False,474.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16901,0.3364816904067993,0.404296875,True,566.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16938,0.0,-0.0030517578125,False,2837.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-16950,0.35419631004333496,0.279296875,False,969.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-17029,0.4632454812526703,0.6484375,True,800.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-17087,0.0,0.31640625,False,984.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,django__django-9296,0.5099999904632568,0.40234375,True,422.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,matplotlib__matplotlib-20859,0.5833333134651184,0.4140625,False,447.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,matplotlib__matplotlib-22719,0.13627514243125916,0.298828125,False,844.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,matplotlib__matplotlib-22865,0.0,0.2041015625,False,3535.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,matplotlib__matplotlib-25122,0.40991291403770447,0.671875,False,395.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,matplotlib__matplotlib-25311,0.7076923251152039,0.294921875,False,558.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,matplotlib__matplotlib-26291,0.7857961058616638,0.515625,False,583.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,mwaskom__seaborn-3187,0.0,0.010498046875,False,1734.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pallets__flask-5014,0.3801916837692261,0.52734375,True,386.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,psf__requests-1142,0.3611615300178528,0.318359375,True,1381.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,psf__requests-1766,0.5569620132446289,0.57421875,True,534.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,psf__requests-1921,0.3967213034629822,0.33203125,True,573.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,psf__requests-2317,0.5,0.462890625,True,471.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,psf__requests-2931,0.4522058963775635,0.388671875,False,795.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,psf__requests-6028,0.22887060046195984,-0.01409912109375,False,2177.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pydata__xarray-3151,0.45602113008499146,0.30859375,False,944.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pydata__xarray-4075,0.7870370149612427,0.427734375,True,661.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pydata__xarray-4356,0.5220534801483154,0.52734375,False,563.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pydata__xarray-4629,0.9283581972122192,0.466796875,True,712.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pydata__xarray-4966,0.9473684430122375,0.435546875,False,762.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pydata__xarray-6744,0.5296646356582642,0.310546875,False,831.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pylint-dev__pylint-4551,0.05098559334874153,0.1083984375,False,1072.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pylint-dev__pylint-4661,0.19947734475135803,0.283203125,False,432.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pylint-dev__pylint-4970,0.0,0.2138671875,False,2603.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pylint-dev__pylint-6386,0.0,0.16015625,False,480.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pylint-dev__pylint-6528,0.0,-0.0189208984375,False,1791.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pylint-dev__pylint-6903,0.0,0.60546875,False,675.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pylint-dev__pylint-8898,0.161251500248909,0.125,False,677.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pytest-dev__pytest-10051,0.45301541686058044,0.439453125,False,488.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pytest-dev__pytest-10081,0.2677942216396332,0.3984375,False,613.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pytest-dev__pytest-10356,0.278917133808136,0.265625,False,552.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pytest-dev__pytest-5787,0.09980769455432892,0.2578125,False,627.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pytest-dev__pytest-5809,0.5111989378929138,0.72265625,True,468.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pytest-dev__pytest-5840,0.18507462739944458,0.1396484375,False,555.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pytest-dev__pytest-6197,0.1961095631122589,0.275390625,False,726.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pytest-dev__pytest-6202,0.7901701331138611,0.671875,True,313.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pytest-dev__pytest-7205,0.7599451541900635,0.6015625,False,347.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pytest-dev__pytest-7236,0.48061272501945496,0.50390625,False,809.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pytest-dev__pytest-7324,0.0,0.138671875,False,4245.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pytest-dev__pytest-7571,0.28877609968185425,0.251953125,False,583.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,pytest-dev__pytest-7982,0.9760765433311462,0.5234375,True,515.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-10297,0.32031798362731934,0.546875,True,407.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-10844,0.6516007781028748,0.6953125,True,471.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-10908,0.7594594359397888,0.4453125,False,452.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-11310,0.0,0.09765625,False,2109.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-12585,0.9598051309585571,0.6015625,True,751.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-12682,0.0,0.029052734375,False,3505.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-12973,0.5796344876289368,0.484375,False,1604.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-13135,0.5016286373138428,0.4609375,False,807.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-13328,0.15157894790172577,0.33203125,False,754.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-13439,0.5451936721801758,0.404296875,True,643.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-13496,0.5334833860397339,0.455078125,True,682.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-13779,0.3826322853565216,0.41015625,False,508.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-14053,0.20431894063949585,0.1533203125,False,682.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-14141,0.9251700639724731,0.61328125,True,293.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-14496,0.16442450881004333,0.52734375,True,464.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-14710,0.5448275804519653,0.345703125,True,746.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-14894,0.7747349739074707,0.310546875,True,812.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,scikit-learn__scikit-learn-15100,0.4757085144519806,0.66015625,True,521.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-10323,0.3439086377620697,0.27734375,False,604.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-10466,0.35847207903862,0.62109375,False,410.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-10673,0.09369505196809769,0.1240234375,True,1067.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-11445,0.27392345666885376,0.322265625,False,877.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-11510,0.095238097012043,0.193359375,False,889.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-7454,0.281632661819458,0.4921875,False,571.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-7462,0.23452769219875336,0.1572265625,False,434.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-7889,0.15356490015983582,0.4140625,False,539.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-7910,0.45285215973854065,0.361328125,False,656.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-8056,0.18956159055233002,0.310546875,False,544.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-8120,0.3060011863708496,0.181640625,False,1412.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-8269,0.09633757919073105,0.373046875,False,1278.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-8459,0.3050847351551056,0.404296875,False,657.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-8475,0.42534300684928894,0.369140625,False,935.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-8551,0.1372351199388504,0.1083984375,False,1170.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-8638,0.20904946327209473,0.2412109375,False,1679.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-9230,0.20650406181812286,0.279296875,False,939.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-9258,0.1256544440984726,0.3984375,False,559.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-9281,0.22808092832565308,0.30859375,True,505.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-9320,0.7318087220191956,0.5859375,True,713.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-9591,0.0,0.3515625,False,482.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-9602,0.4817374050617218,0.33203125,False,1806.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-9658,0.14170928299427032,0.44921875,False,479.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-9698,0.0,0.447265625,False,746.0,scout:Qwen/Qwen3-4B-Instruct-2507
4B,4e-05,sphinx-doc__sphinx-9711,0.5534641742706299,0.35546875,False,678.0,scout:Qwen/Qwen3-4B-Instruct-2507
