run,kind,cost_mode,lambda,mean_reward,mean_cost,mean_utility,random_reward_same_cost,gain_vs_direct_random_same_cost,best_always_utility,utility_gain_vs_best_always,choice_counts
Q decision aux w10 5ep,q,fixed_train_mean,0.5,0.2902097902097902,0.0006209060279720279,0.2898993371958042,0.30299854372969587,-0.01278875351990566,0.4650747963986014,-0.1751754592027972,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 281, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 5, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,0.75,0.2902097902097902,0.0002797681328671329,0.28999996411013984,0.29084859341129177,-0.0006388032015015588,0.4615982085839161,-0.17159824447377625,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,1,0.2902097902097902,0.0002797681328671329,0.2899300220769231,0.29084859341129177,-0.0006388032015015588,0.4581216207692308,-0.1681915986923077,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,1.25,0.2902097902097902,0.0002797681328671329,0.2898600800437063,0.29084859341129177,-0.0006388032015015588,0.45464503295454545,-0.16478495291083917,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,1.5,0.2902097902097902,0.0002618322587412587,0.28981704182167833,0.2902097902097902,0.0,0.45116844513986015,-0.16135140331818182,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,1.75,0.2902097902097902,0.0002618322587412587,0.289751583756993,0.2902097902097902,0.0,0.44769185732517486,-0.15794027356818185,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,2,0.2902097902097902,0.0002618322587412587,0.28968612569230767,0.2902097902097902,0.0,0.4442152695104895,-0.15452914381818184,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,2.25,0.2902097902097902,0.0002618322587412587,0.2896206676276224,0.2902097902097902,0.0,0.4407386816958042,-0.15111801406818182,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,2.5,0.2902097902097902,0.0002618322587412587,0.28955520956293707,0.2902097902097902,0.0,0.4372620938811189,-0.14770688431818185,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,2.75,0.2902097902097902,0.0002618322587412587,0.28948975149825174,0.2902097902097902,0.0,0.43378550606643357,-0.14429575456818183,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,3,0.2902097902097902,0.0002618322587412587,0.28942429343356646,0.2902097902097902,0.0,0.4303089182517483,-0.14088462481818181,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,3.25,0.2902097902097902,0.0002618322587412587,0.28935883536888113,0.2902097902097902,0.0,0.4268323304370629,-0.1374734950681818,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,3.5,0.2902097902097902,0.0002618322587412587,0.2892933773041958,0.2902097902097902,0.0,0.42335574262237763,-0.13406236531818183,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,3.75,0.2902097902097902,0.0002618322587412587,0.28922791923951047,0.2902097902097902,0.0,0.41987915480769233,-0.13065123556818187,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,4,0.2902097902097902,0.0002618322587412587,0.2891624611748252,0.2902097902097902,0.0,0.41640256699300704,-0.12724010581818185,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,4.25,0.2902097902097902,0.0002618322587412587,0.28909700311013986,0.2902097902097902,0.0,0.4129259791783217,-0.12382897606818183,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,4.5,0.2902097902097902,0.0002618322587412587,0.28903154504545453,0.2902097902097902,0.0,0.4094493913636364,-0.12041784631818186,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,4.75,0.2902097902097902,0.0002618322587412587,0.28896608698076925,0.2902097902097902,0.0,0.40597280354895104,-0.11700671656818179,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,5,0.2902097902097902,0.0002618322587412587,0.2889006289160839,0.2902097902097902,0.0,0.40249621573426575,-0.11359558681818183,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,6,0.2902097902097902,0.0002618322587412587,0.28863879665734266,0.2902097902097902,0.0,0.3885898644755245,-0.09995106781818186,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,7,0.2902097902097902,0.0002618322587412587,0.2883769643986014,0.2902097902097902,0.0,0.3746835132167833,-0.0863065488181819,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,8,0.2902097902097902,0.0002618322587412587,0.2881151321398601,0.2902097902097902,0.0,0.3674671485314685,-0.07935201639160838,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,9,0.2902097902097902,0.0002618322587412587,0.2878532998811189,0.2902097902097902,0.0,0.3631383043356643,-0.07528500445454539,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,10,0.2902097902097902,0.0002618322587412587,0.28759146762237764,0.2902097902097902,0.0,0.3588094601398601,-0.07121799251748245,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,12,0.2902097902097902,0.0002618322587412587,0.2870678031048951,0.2902097902097902,0.0,0.3519839729370629,-0.0649161698321678,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,15,0.2902097902097902,0.0002618322587412587,0.28628230632867135,0.2902097902097902,0.0,0.34295199414335664,-0.05666968781468529,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,18,0.2902097902097902,0.0002618322587412587,0.28549680955244755,0.2902097902097902,0.0,0.3339200153496503,-0.04842320579720277,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,20,0.2902097902097902,0.0002618322587412587,0.284973145034965,0.2902097902097902,0.0,0.32789869615384615,-0.04292555111888113,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,25,0.2902097902097902,0.0002618322587412587,0.28366398374125873,0.2902097902097902,0.0,0.31284539816433565,-0.029181414423076923,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,30,0.2902097902097902,0.0002618322587412587,0.28235482244755244,0.2902097902097902,0.0,0.29779210017482516,-0.015437277727272714,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,35,0.2902097902097902,0.0002618322587412587,0.28104566115384616,0.2902097902097902,0.0,0.2827388021853146,-0.001693141031468448,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,40,0.2902097902097902,0.0002618322587412587,0.2797364998601399,0.2902097902097902,0.0,0.2797364998601399,0.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,45,0.2902097902097902,0.0002618322587412587,0.2784273385664336,0.2902097902097902,0.0,0.2784273385664336,0.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,50,0.2902097902097902,0.0002618322587412587,0.27711817727272725,0.2902097902097902,0.0,0.27711817727272725,0.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,60,0.2902097902097902,0.0002618322587412587,0.2744998546853147,0.2902097902097902,0.0,0.2744998546853147,0.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,75,0.2902097902097902,0.0002618322587412587,0.2705723708041958,0.2902097902097902,0.0,0.2705723708041958,0.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,100,0.2902097902097902,0.0002618322587412587,0.26402656433566435,0.2902097902097902,0.0,0.26402656433566435,0.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,150,0.2902097902097902,0.0002618322587412587,0.2509349513986014,0.2902097902097902,0.0,0.2509349513986014,0.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,fixed_train_mean,200,0.2902097902097902,0.0002618322587412587,0.23784333846153846,0.2902097902097902,0.0,0.2378433384615385,-2.7755575615628914e-17,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,0,0.3006993006993007,0.0011160190524475524,0.3006993006993007,0.3206324646036073,-0.019933163904306606,0.47202797202797203,-0.17132867132867136,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 273, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 12, ""solver:openai/gpt-oss-20b"": 1}"
Q decision aux w10 5ep,q,predicted_cost,0.25,0.2972027972027972,0.0009714642622377622,0.29695993113723773,0.3154840083794864,-0.018281211176689238,0.46855138421328674,-0.171591453076049,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 275, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 10, ""solver:openai/gpt-oss-20b"": 1}"
Q decision aux w10 5ep,q,predicted_cost,0.5,0.2937062937062937,0.00037509898951048953,0.29351874421153845,0.2942438924638099,-0.0005375987575161889,0.4650747963986014,-0.17155605218706294,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 282, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 3, ""solver:openai/gpt-oss-20b"": 1}"
Q decision aux w10 5ep,q,predicted_cost,0.75,0.2937062937062937,0.0003041894895104895,0.29347815158916085,0.29171838323582466,0.0019879104704690342,0.4615982085839161,-0.16812005699475524,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 284, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 2, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,1,0.2902097902097902,0.0002797681328671329,0.2899300220769231,0.29084859341129177,-0.0006388032015015588,0.4581216207692308,-0.1681915986923077,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,1.25,0.2902097902097902,0.0002797681328671329,0.2898600800437063,0.29084859341129177,-0.0006388032015015588,0.45464503295454545,-0.16478495291083917,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,1.5,0.2902097902097902,0.0002797681328671329,0.28979013801048953,0.29084859341129177,-0.0006388032015015588,0.45116844513986015,-0.16137830712937062,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,1.75,0.2902097902097902,0.0002797681328671329,0.2897201959772727,0.29084859341129177,-0.0006388032015015588,0.44769185732517486,-0.15797166134790214,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,2,0.2902097902097902,0.0002797681328671329,0.28965025394405597,0.29084859341129177,-0.0006388032015015588,0.4442152695104895,-0.15456501556643354,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,2.25,0.2902097902097902,0.0002797681328671329,0.28958031191083916,0.29084859341129177,-0.0006388032015015588,0.4407386816958042,-0.15115836978496505,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 285, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,2.5,0.2902097902097902,0.0002618322587412587,0.28955520956293707,0.2902097902097902,0.0,0.4372620938811189,-0.14770688431818185,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,2.75,0.2902097902097902,0.0002618322587412587,0.28948975149825174,0.2902097902097902,0.0,0.43378550606643357,-0.14429575456818183,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,3,0.2902097902097902,0.0002618322587412587,0.28942429343356646,0.2902097902097902,0.0,0.4303089182517483,-0.14088462481818181,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,3.25,0.2902097902097902,0.0002618322587412587,0.28935883536888113,0.2902097902097902,0.0,0.4268323304370629,-0.1374734950681818,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,3.5,0.2902097902097902,0.0002618322587412587,0.2892933773041958,0.2902097902097902,0.0,0.42335574262237763,-0.13406236531818183,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,3.75,0.2902097902097902,0.0002618322587412587,0.28922791923951047,0.2902097902097902,0.0,0.41987915480769233,-0.13065123556818187,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,4,0.2902097902097902,0.0002618322587412587,0.2891624611748252,0.2902097902097902,0.0,0.41640256699300704,-0.12724010581818185,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,4.25,0.2902097902097902,0.0002618322587412587,0.28909700311013986,0.2902097902097902,0.0,0.4129259791783217,-0.12382897606818183,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,4.5,0.2902097902097902,0.0002618322587412587,0.28903154504545453,0.2902097902097902,0.0,0.4094493913636364,-0.12041784631818186,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,4.75,0.2902097902097902,0.0002618322587412587,0.28896608698076925,0.2902097902097902,0.0,0.40597280354895104,-0.11700671656818179,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,5,0.2902097902097902,0.0002618322587412587,0.2889006289160839,0.2902097902097902,0.0,0.40249621573426575,-0.11359558681818183,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,6,0.2902097902097902,0.0002618322587412587,0.28863879665734266,0.2902097902097902,0.0,0.3885898644755245,-0.09995106781818186,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,7,0.2902097902097902,0.0002618322587412587,0.2883769643986014,0.2902097902097902,0.0,0.3746835132167833,-0.0863065488181819,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,8,0.2902097902097902,0.0002618322587412587,0.2881151321398601,0.2902097902097902,0.0,0.3674671485314685,-0.07935201639160838,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,9,0.2902097902097902,0.0002618322587412587,0.2878532998811189,0.2902097902097902,0.0,0.3631383043356643,-0.07528500445454539,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,10,0.2902097902097902,0.0002618322587412587,0.28759146762237764,0.2902097902097902,0.0,0.3588094601398601,-0.07121799251748245,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,12,0.2902097902097902,0.0002618322587412587,0.2870678031048951,0.2902097902097902,0.0,0.3519839729370629,-0.0649161698321678,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,15,0.2902097902097902,0.0002618322587412587,0.28628230632867135,0.2902097902097902,0.0,0.34295199414335664,-0.05666968781468529,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,18,0.2902097902097902,0.0002618322587412587,0.28549680955244755,0.2902097902097902,0.0,0.3339200153496503,-0.04842320579720277,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
Q decision aux w10 5ep,q,predicted_cost,20,0.2902097902097902,0.0002618322587412587,0.284973145034965,0.2902097902097902,0.0,0.32789869615384615,-0.04292555111888113,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
